WIG20,5,20140514,105000,2415.63,2421.33,2415.63,2420.48,260645,0
WIG20,5,20140514,105500,2421.15,2423.04,2421.15,2421.89,215489,0
WIG20,5,20140514,110000,2421.68,2421.68,2421.05,2421.19,1064972,0
WIG20,5,20140514,110500,2421,2421.41,2418.98,2419.47,231950,0
WIG20,5,20140514,111000,2419.56,2420.69,2419.56,2420.69,189727,0
WIG20,5,20140514,111500,2420.6,2421.17,2420.38,2420.83,217552,0
WIG20,5,20140514,112000,2420.91,2421.52,2420.88,2421.11,137876,0
WIG20,5,20140514,112500,2420.86,2420.86,2418.59,2418.83,37639,0
WIG20,5,20140514,113000,2418.89,2419.89,2418.42,2419.89,154666,0
WIG20,5,20140514,113500,2419.77,2419.77,2418.1,2418.1,82788,0
WIG20,5,20140514,114000,2418.3,2419.58,2417.78,2419.09,157177,0
WIG20,5,20140514,114500,2419.79,2420.66,2419.59,2420.64,81000,0
WIG20,5,20140514,115000,2420.8,2421.46,2420.45,2420.55,154037,0
WIG20,5,20140514,115500,2420.34,2421.28,2420.34,2421.27,140495,0
WIG20,5,20140514,120000,2421.31,2421.36,2420.08,2420.27,67872,0
WIG20,5,20140514,120500,2420.17,2420.99,2419.86,2420.21,85438,0
WIG20,5,20140514,121000,2420.12,2420.28,2417.82,2417.82,111616,0
WIG20,5,20140514,121500,2418.09,2418.09,2415.77,2415.99,127761,0
WIG20,5,20140514,122000,2416.06,2418.33,2416.06,2418.33,101304,0
WIG20,5,20140514,122500,2418.7,2418.97,2418.09,2418.13,192320,0
WIG20,5,20140514,123000,2418.69,2418.69,2418.2,2418.55,31659,0
WIG20,5,20140514,123500,2418.42,2419.48,2418.42,2419.27,55892,0
WIG20,5,20140514,124000,2419.34,2419.64,2419.02,2419.06,31914,0
WIG20,5,20140514,124500,2419.23,2419.23,2418.67,2419.07,35999,0
WIG20,5,20140514,125000,2419.07,2419.48,2418.83,2418.83,66191,0
WIG20,5,20140514,125500,2418.78,2419.22,2418.45,2418.45,62853,0
WIG20,5,20140514,130000,2418.31,2419.31,2417.78,2419.31,91222,0
WIG20,5,20140514,130500,2419.32,2420.08,2418.76,2420.08,72750,0
WIG20,5,20140514,131000,2420.43,2420.43,2419.77,2419.88,74918,0
WIG20,5,20140514,131500,2419.88,2420.39,2419.6,2419.97,111181,0
WIG20,5,20140514,132000,2419.92,2419.92,2419.44,2419.68,139496,0
WIG20,5,20140514,132500,2419.59,2419.81,2419.44,2419.46,49117,0
WIG20,5,20140514,133000,2419.28,2419.28,2417.33,2417.33,65726,0
WIG20,5,20140514,133500,2417.33,2418.49,2417.33,2418.14,155997,0
WIG20,5,20140514,134000,2417.8,2418.21,2417.77,2417.77,34677,0
WIG20,5,20140514,134500,2417.77,2417.84,2416.77,2416.87,40999,0
WIG20,5,20140514,135000,2416.87,2417.33,2416.61,2416.78,536477,0
WIG20,5,20140514,135500,2416.98,2417.66,2416.74,2417.34,33748,0
WIG20,5,20140514,140000,2417.47,2418.97,2417.27,2418.97,59046,0
WIG20,5,20140514,140500,2418.41,2418.44,2417.93,2417.93,50734,0
WIG20,5,20140514,141000,2417.84,2417.93,2417.4,2417.93,50220,0
WIG20,5,20140514,141500,2417.79,2417.93,2416.95,2417.07,66361,0
WIG20,5,20140514,142000,2417.11,2417.31,2416.15,2416.64,1135011,0
WIG20,5,20140514,142500,2416.32,2416.5,2415.86,2416.5,38361,0
WIG20,5,20140514,143000,2416.53,2416.92,2415.86,2416.92,157316,0
WIG20,5,20140514,143500,2416.76,2418.27,2416.76,2417.24,97066,0
WIG20,5,20140514,144000,2416.71,2417.4,2416.7,2416.97,62110,0
WIG20,5,20140514,144500,2416.93,2417.5,2416.93,2417.26,84618,0
WIG20,5,20140514,145000,2417.13,2417.54,2415.87,2416.06,120446,0
WIG20,5,20140514,145500,2416.32,2417.2,2416.23,2417.2,55095,0
WIG20,5,20140514,150000,2417.12,2417.41,2416.91,2417,42123,0
WIG20,5,20140514,150500,2417.09,2417.4,2416.36,2417.4,131829,0
WIG20,5,20140514,151000,2417.51,2418.89,2417.51,2418.89,122768,0
WIG20,5,20140514,151500,2419.39,2419.84,2418.67,2419.8,121454,0
WIG20,5,20140514,152000,2419.8,2420.09,2419.23,2419.63,69180,0
WIG20,5,20140514,152500,2419.63,2420.85,2419.25,2420.8,102237,0
WIG20,5,20140514,153000,2420.87,2420.87,2419.96,2420.65,97388,0
WIG20,5,20140514,153500,2420.41,2421.94,2420.41,2421.55,109106,0
WIG20,5,20140514,154000,2421.59,2421.59,2419.16,2419.88,136074,0
WIG20,5,20140514,154500,2420.07,2420.75,2419.37,2419.37,166281,0
WIG20,5,20140514,155000,2419.59,2420.55,2417.97,2417.97,103775,0
WIG20,5,20140514,155500,2418.31,2419.39,2418.17,2419.2,114098,0
WIG20,5,20140514,160000,2419.35,2419.42,2418.26,2418.28,111574,0
WIG20,5,20140514,160500,2418.89,2418.89,2418.14,2418.31,357557,0
WIG20,5,20140514,161000,2418.22,2419.43,2418.22,2418.25,80594,0
WIG20,5,20140514,161500,2418.49,2418.61,2415.45,2415.91,215896,0
WIG20,5,20140514,162000,2415.98,2416.94,2415.72,2416.94,126341,0
WIG20,5,20140514,162500,2417.16,2418.9,2416.74,2418.9,278945,0
WIG20,5,20140514,163000,2418.9,2419.99,2418.83,2419.99,197425,0
WIG20,5,20140514,163500,2419.94,2420.03,2419.13,2419.34,198015,0
WIG20,5,20140514,164000,2419.39,2419.75,2417.9,2419.56,190423,0
WIG20,5,20140514,164500,2419.2,2419.7,2417.1,2418.03,318023,0
WIG20,5,20140514,165000,2418.41,2419.5,2417.16,2418.7,353548,0
WIG20,5,20140514,165500,2418.78,2418.78,2418.78,2418.78,0,0
WIG20,5,20140514,170000,2418.78,2418.78,2418.78,2418.78,0,0
WIG20,5,20140514,170500,2419.09,2421.49,2419.09,2421.49,3469055,0
WIG20,5,20140514,171000,2421.49,2421.49,2421.49,2421.49,0,0
WIG20,5,20140514,172000,2421.49,2421.49,2421.49,2421.49,0,0
WIG20,5,20140515,090500,2413.33,2414.71,2412.01,2412.01,187388,0
WIG20,5,20140515,091000,2410.78,2414.03,2410.48,2414.03,258566,0
WIG20,5,20140515,091500,2414.91,2420.9,2414.91,2420.9,469218,0
WIG20,5,20140515,092000,2421.51,2425.14,2421.51,2425.14,368379,0
WIG20,5,20140515,092500,2425.66,2428.91,2425.66,2427.21,557333,0
WIG20,5,20140515,093000,2426.84,2428,2426.69,2427.24,307309,0
WIG20,5,20140515,093500,2427.46,2427.46,2425.36,2426.28,146169,0
WIG20,5,20140515,094000,2425.58,2426.63,2423.7,2424.69,82153,0
